group,file,variant,prompt,t,layer,map,view,renorm,Z,raw_min,raw_max,win_row,win_col,win_score,win_on_border,noun_tokens,verb_tokens
group_stove,group_stove/t000_Lrollout_noun_stove_L3_please_base.png,stove_L3_please,please turn on the stove,0,rollout,noun,base,img512,7,7.031937976020678e-05,0.03622630927082024,7,9,0.06278296160635394,0,▁stove,▁turn
group_stove,group_stove/t000_Lrollout_verb_stove_L3_please_base.png,stove_L3_please,please turn on the stove,0,rollout,verb,base,img512,7,7.030706636849405e-05,0.03616017626552816,7,9,0.06301651092899271,0,▁stove,▁turn
group_stove,group_stove/t000_Lrollout_func_stove_L3_please_base.png,stove_L3_please,please turn on the stove,0,rollout,func,base,img512,7,0.0003518994336221787,0.18104601539763615,7,9,0.31391326757824556,0,▁stove,▁turn
group_bottle_rack,group_bottle_rack/t000_L00_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,00,allmax,base,img512,9,8.681025363437468e-05,0.46330930165510376,1,14,0.47369631675608714,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L00_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,00,allsum,base,img512,9,0.00017337990601622733,1.8708023618579903,13,2,1.9045751245430222,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L00_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,00,noun,base,img512,9,4.600460409212896e-06,0.9473141330388382,13,2,0.9524449522675723,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L00_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,00,verb,base,img512,9,6.367360494760655e-08,0.09156729251321283,13,1,0.0936575215744726,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L00_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,00,func,base,img512,9,0.00011919256606656239,0.8319209363059394,13,2,0.8584764528229538,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L01_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,01,allmax,base,img512,9,3.9860355049902627e-05,0.06758584570399734,2,1,0.14914254622835557,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L01_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,01,allsum,base,img512,9,0.00016584300381276577,0.1689951208305091,2,6,0.48927410093213214,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L01_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,01,noun,base,img512,9,2.4410212566978547e-05,0.10382821368698551,1,1,0.23344084274557195,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L01_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,01,verb,base,img512,9,3.7933953674528863e-06,0.01388755286444021,1,6,0.0327016099179857,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L01_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,01,func,base,img512,9,0.00011899682444277128,0.1186592845050811,2,6,0.33956725779509833,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L02_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,02,allmax,base,img512,9,5.289966261358324e-05,0.042587433691293905,13,1,0.0760590426045781,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L02_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,02,allsum,base,img512,9,0.0002620107484148434,0.19431870062120382,13,1,0.3484155511607687,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L02_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,02,noun,base,img512,9,3.762089652116035e-05,0.058456863561821865,13,2,0.10573802205524838,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L02_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,02,verb,base,img512,9,5.583294029718281e-06,0.006648624935737666,7,9,0.016757628291356366,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L02_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,02,func,base,img512,9,0.00015549635705945113,0.12921321212364428,13,1,0.22990165985756333,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L03_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,03,allmax,base,img512,9,1.010063375096337e-05,0.17371881339151626,7,9,0.4269840591581471,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L03_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,03,allsum,base,img512,9,3.558745858523197e-05,0.3814727844340115,7,9,1.0641261998774023,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L03_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,03,noun,base,img512,9,2.600876792732228e-06,0.3001294611188184,7,9,0.7928745552703567,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L03_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,03,verb,base,img512,9,2.8101037978636874e-06,0.019313354968255772,7,9,0.05704163599258199,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L03_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,03,func,base,img512,9,2.9693936558525295e-05,0.09021189621633119,11,6,0.24941769589545737,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L04_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,04,allmax,base,img512,9,3.20831080349405e-05,0.12743601930079812,7,8,0.37349529466014975,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L04_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,04,allsum,base,img512,9,0.00013772751174665704,0.3225604685735212,7,8,0.9691804342891216,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L04_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,04,noun,base,img512,9,1.389640332148984e-05,0.17746158018420885,7,8,0.5655697704045388,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L04_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,04,verb,base,img512,9,1.7651569799363475e-05,0.028673514719722553,7,9,0.08164708084991484,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L04_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,04,func,base,img512,9,0.00010077911326689199,0.11642537366958985,7,8,0.32532599458541434,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L05_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,05,allmax,base,img512,9,1.0526651429119046e-05,0.45273059697619733,7,9,0.850458120783104,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L05_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,05,allsum,base,img512,9,3.7471663568414796e-05,1.6617948891314935,7,9,3.5498897452961455,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L05_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,05,noun,base,img512,9,5.966716223659867e-06,0.9015762276411408,7,9,1.679212063501949,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L05_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,05,verb,base,img512,9,1.061543734558138e-06,0.15102245440704629,7,9,0.36878132723935136,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L05_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,05,func,base,img512,9,2.1708376350753434e-05,0.6091962070833065,7,9,1.5018963545548452,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L06_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,06,allmax,base,img512,9,5.880317031993887e-07,0.08567803511329142,7,8,0.1763950543024132,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L06_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,06,allsum,base,img512,9,2.6433880534690506e-06,0.3828506418167036,7,8,0.80892005661194,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L06_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,06,noun,base,img512,9,4.1953446586594756e-07,0.12899386870467647,7,8,0.2944966191626454,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L06_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,06,verb,base,img512,9,2.0032709443125601e-07,0.04237184686992578,7,9,0.06936448172098869,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L06_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,06,func,base,img512,9,1.5466844472484781e-06,0.22497067974914994,7,8,0.44595090785685715,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L07_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,07,allmax,base,img512,9,2.7455369172367823e-05,0.08946118457657837,7,8,0.3477107690968032,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L07_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,07,allsum,base,img512,9,9.028816666305034e-05,0.3935684981747233,7,8,1.095320415268888,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L07_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,07,noun,base,img512,9,8.292069055501566e-06,0.20806278452123333,7,8,0.660807279010279,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L07_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,07,verb,base,img512,9,2.6437667196328146e-06,0.04721842016045094,7,8,0.11186686881342774,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L07_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,07,func,base,img512,9,5.726536319560708e-05,0.138287293493039,7,8,0.3226462674451814,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L08_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,08,allmax,base,img512,9,6.45217846207722e-05,0.3270077016531793,7,8,0.8408928372416256,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L08_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,08,allsum,base,img512,9,0.00012070704047411375,1.5592098982322904,7,8,3.253556955511586,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L08_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,08,noun,base,img512,9,3.9584566797719697e-07,0.6826142019590709,7,8,1.3723436353059704,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L08_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,08,verb,base,img512,9,9.811326929169318e-07,0.1937203775192581,7,9,0.3573393706838745,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L08_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,08,func,base,img512,9,0.00011699960652572718,0.6828753187539612,7,8,1.525883163592706,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L09_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,09,allmax,base,img512,9,4.818952750008636e-06,0.10653772538433771,7,8,0.2432041314550713,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L09_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,09,allsum,base,img512,9,1.7408612388735262e-05,0.3903617122769798,7,8,0.9292340661617723,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L09_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,09,noun,base,img512,9,7.05745005825064e-07,0.15071316042115546,7,8,0.3023629413219786,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L09_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,09,verb,base,img512,9,2.8474177820803647e-07,0.024476050966992246,7,9,0.05604168828241162,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L09_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,09,func,base,img512,9,1.3649753897511016e-05,0.21517250088883214,7,9,0.5739700559683591,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L10_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,10,allmax,base,img512,9,8.448898830615343e-07,0.039747859494633456,6,8,0.10880929652239685,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L10_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,10,allsum,base,img512,9,1.7828742469822707e-06,0.09169785343318419,6,8,0.24138114111954706,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L10_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,10,noun,base,img512,9,3.513042700193705e-08,0.04707186060529185,5,8,0.11098748012975307,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L10_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,10,verb,base,img512,9,1.3334820060484317e-07,0.008253112145586754,7,8,0.014743864174583628,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L10_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,10,func,base,img512,9,1.4643549667193908e-06,0.05176339765032129,7,8,0.13761933966204626,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L11_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,11,allmax,base,img512,9,1.701289880881597e-07,0.12458257024568802,7,9,0.3916116570412966,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L11_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,11,allsum,base,img512,9,4.49493110970581e-07,0.24352474902587787,7,9,0.7461355377349395,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L11_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,11,noun,base,img512,9,7.409900351129289e-08,0.12567714033826846,7,9,0.45741290066988705,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L11_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,11,verb,base,img512,9,3.8678619208204443e-08,0.05281644933525932,6,8,0.09828725633554451,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L11_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,11,func,base,img512,9,2.0526511937112843e-07,0.11538801009685079,3,8,0.21806617759818933,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L12_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,12,allmax,base,img512,9,8.800814849295773e-09,0.26067819578986634,5,8,0.34186652978367177,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L12_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,12,allsum,base,img512,9,2.111722521648112e-08,0.38734702795277803,5,8,0.6429540947620767,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L12_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,12,noun,base,img512,9,6.039398712437861e-10,0.08123877953222827,6,8,0.16724063056645216,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L12_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,12,verb,base,img512,9,1.6256495435464381e-09,0.016954688667694118,6,8,0.03470061679165947,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L12_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,12,func,base,img512,9,1.6049745484371516e-08,0.36377825736024666,5,8,0.4960301704119373,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L13_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,13,allmax,base,img512,9,4.5171148543301367e-07,0.15713012867435985,1,1,0.33773392917663814,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L13_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,13,allsum,base,img512,9,1.5612250452572957e-06,0.49486724783304176,1,1,0.959909739232784,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L13_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,13,noun,base,img512,9,2.2669846704837565e-07,0.2433512069096398,1,1,0.5061069691369857,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L13_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,13,verb,base,img512,9,2.0469733047115475e-07,0.009478771384966089,13,1,0.018480305903098015,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L13_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,13,func,base,img512,9,3.297373240115445e-07,0.24713240746240417,1,1,0.4417300904358471,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L14_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,14,allmax,base,img512,9,9.773482936575833e-08,0.14904562235375612,1,2,0.17324591114163923,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L14_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,14,allsum,base,img512,9,1.6253894513611503e-07,0.3607515227101284,13,1,0.6553776291365084,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L14_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,14,noun,base,img512,9,1.6517058695332563e-08,0.1369017866800705,13,1,0.2506643006667869,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L14_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,14,verb,base,img512,9,1.1593421268708971e-10,0.04709892939966027,13,1,0.07792785728671206,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L14_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,14,func,base,img512,9,1.3701404924894927e-08,0.24043061899292034,13,2,0.3268027103804351,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L15_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,15,allmax,base,img512,9,5.630902206979942e-09,0.035472771556771886,7,9,0.0527225104336336,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L15_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,15,allsum,base,img512,9,1.8787477451745158e-08,0.14815477004297983,7,8,0.21089581236633212,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L15_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,15,noun,base,img512,9,2.4162768179737782e-09,0.07255301789619606,7,8,0.10370119392868316,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L15_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,15,verb,base,img512,9,9.628133860843684e-12,0.020491736299671215,13,1,0.026103781591790852,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L15_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,15,func,base,img512,9,1.1607862164296871e-08,0.06774434507765253,1,1,0.1336778079370465,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L16_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,16,allmax,base,img512,9,1.6488122440516045e-07,0.0505349376275672,14,2,0.0875674580457039,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L16_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,16,allsum,base,img512,9,4.40238133364731e-07,0.1547397201349494,14,2,0.2749447280938333,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L16_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,16,noun,base,img512,9,4.947169767294779e-08,0.05934497595870529,2,1,0.07584461020397618,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L16_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,16,verb,base,img512,9,7.310467857821361e-08,0.02327628004419088,14,2,0.030089620084192074,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L16_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,16,func,base,img512,9,1.1992610566617913e-07,0.1025038265065676,13,2,0.181390432086721,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L17_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,17,allmax,base,img512,9,1.2097508805281776e-05,0.08587894664042284,14,2,0.1334194655803102,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L17_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,17,allsum,base,img512,9,1.2097508818995551e-05,0.42973020838017845,14,2,0.5932932615475918,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L17_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,17,noun,base,img512,9,1.6770910969668284e-16,0.14713004626687065,14,2,0.18531311004650797,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L17_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,17,verb,base,img512,9,5.042316592103666e-21,0.02928874304573401,14,2,0.039583836831478605,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L17_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,17,func,base,img512,9,1.2097508808879425e-05,0.2533114190675738,14,2,0.36839631466960526,1,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_Lrollout_allmax_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,rollout,allmax,base,img512,9,7.11935575347835e-05,0.030507804976358275,7,9,0.06190629111705286,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_Lrollout_allsum_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,rollout,allsum,base,img512,9,0.0006369418782408167,0.2737443401440326,7,9,0.5518489837277707,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_Lrollout_noun_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,rollout,noun,base,img512,9,0.000212337465656212,0.09140110879646798,7,9,0.18331511162049577,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_Lrollout_verb_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,rollout,verb,base,img512,9,7.068221550009853e-05,0.03037966888848747,7,9,0.061507086060266815,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_Lrollout_func_bottle_rack_orig_base.png,bottle_rack_orig,put the wine bottle on the rack,0,rollout,func,base,img512,9,0.0003539221970845062,0.15196356245907713,7,9,0.30702678604700817,0,▁wine;▁bottle;▁rack,put
group_bottle_rack,group_bottle_rack/t000_L00_allmax_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,00,allmax,base,img512,9,8.681025363437468e-05,0.46330929763289874,1,14,0.47369631273388213,1,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L00_allsum_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,00,allsum,base,img512,9,0.00019432687650450584,1.9489660330642278,13,2,1.9826377575884708,0,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L00_noun_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,00,noun,base,img512,9,4.600278728845077e-06,0.9472853133924022,13,2,0.9524161038666824,0,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L00_verb_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,00,verb,base,img512,9,2.332566956145563e-06,0.16973211291204715,13,1,0.1717307183553827,1,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L00_func_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,00,func,base,img512,9,0.0001191913772507994,0.8319486067597784,13,2,0.858502148964336,0,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L01_allmax_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,01,allmax,base,img512,9,3.8850196137896054e-05,0.06763463167739502,2,1,0.14893175300362366,1,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L01_allsum_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,01,allsum,base,img512,9,0.00016839011795210168,0.16981841157977456,2,6,0.49419951854698413,0,▁wine;▁bottle;▁rack,place
group_bottle_rack,group_bottle_rack/t000_L01_noun_bottle_rack_L1_place_base.png,bottle_rack_L1_place,place the wine bottle on the rack,0,01,noun,base,img512,9,2.520886564224125e-05,0.10360429330052637,1,1,0.23299844443735615,1,▁wine;▁bottle;▁rack,place
